Customer,Name,Currency,Ctlg Nbr,Prod Group Catalog,Product ID,Descr,Brand,Category,Kit,UOM,Default UOM,Pricing UOM,List Price,Discount_pct,DFI_Price
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93342,VPXT6 SQ ADAPTER,SONANCE,VISUAL_EXPERIEN,N,PR,Y,Default,60.0000,0.25,45.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93343,VPXT8 SQ ADAPTER,SONANCE,VISUAL_EXPERIEN,N,EA,N,Yes,45.0000,0.25,33.75
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,ACCESSORIES,ACC,93343,VPXT8 SQ ADAPTER,SONANCE,VISUAL_EXPERIEN,N,EA,N,Yes,45.0000,0.25,33.75
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93343,VPXT8 SQ ADAPTER,SONANCE,VISUAL_EXPERIEN,N,PR,Y,Default,90.0000,0.25,67.50
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,ACCESSORIES,ACC,93343,VPXT8 SQ ADAPTER,SONANCE,VISUAL_EXPERIEN,N,PR,Y,Default,90.0000,0.25,67.50
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93344,R1,SONANCE,REFERENCE,N,EA,Y,Default,655.0000,0.25,491.25
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93345,R1SUR,SONANCE,REFERENCE,N,EA,Y,Default,655.0000,0.25,491.25
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93346,R2,SONANCE,REFERENCE,N,EA,Y,Default,1310.0000,0.25,982.50
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93347,R2SUR,SONANCE,REFERENCE,N,EA,Y,Default,1310.0000,0.25,982.50
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93348,R1CAB,SONANCE,REFERENCE,N,EA,Y,Default,655.0000,0.25,491.25
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93351,R1C,SONANCE,REFERENCE,N,EA,Y,Default,655.0000,0.25,491.25
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93352,R1CSUR,SONANCE,REFERENCE,N,EA,Y,Default,655.0000,0.25,491.25
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93353,VPSUB,SONANCE,SUBWOOFERS,N,EA,Y,Default,980.0000,0.25,735.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93354,R10SUB,SONANCE,REFERENCE,N,EA,Y,Default,655.0000,0.25,491.25
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93355,R12SUB,SONANCE,REFERENCE,N,EA,Y,Default,785.0000,0.25,588.75
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93356,I8,SONANCE,SUBWOOFERS,N,EA,Y,Default,550.0000,0.25,412.50
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93357,I10,SONANCE,SUBWOOFERS,N,EA,Y,Default,745.0000,0.25,558.75
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93358,I12,SONANCE,SUBWOOFERS,N,EA,Y,Default,910.0000,0.25,682.50
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93359,D8 BLK,SONANCE,SUBWOOFERS,N,EA,Y,Default,875.0000,0.25,656.25
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93360,WIRELESS TRANSMITTER,SONANCE,SUBWOOFERS,N,EA,Y,Default,75.0000,0.25,56.25
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93362,"THINLINE 1/2"" ROUND GYPSUM MOU",SONANCE,SMALL_APERTURE,N,EA,Y,Default,200.0000,0.25,150.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93363,"THINLINE 1/2"" SQUARE GYPSUM MO",SONANCE,SMALL_APERTURE,N,EA,Y,Default,200.0000,0.25,150.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93364,"THINLINE 5/8"" ROUND GYPSUM MOU",SONANCE,SMALL_APERTURE,N,EA,Y,Default,200.0000,0.25,150.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93365,"THINLINE 5/8"" SQUARE GYPSUM MO",SONANCE,SMALL_APERTURE,N,EA,Y,Default,200.0000,0.25,150.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93366,THINLINE SOLID SURFACE BPC,SONANCE,SMALL_APERTURE,N,EA,Y,Default,200.0000,0.25,150.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93367,BPS6 TL SLOT CONNECTOR W/TRUFI,SONANCE,SMALL_APERTURE,N,EA,Y,Default,395.0000,0.25,296.25
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93368,VP52R UTL,SONANCE,VISUAL_EXPERIEN,N,EA,N,Yes,102.5000,0.25,76.88
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93368,VP52R UTL,SONANCE,VISUAL_EXPERIEN,N,PR,Y,Default,225.0000,0.25,168.75
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SLS,SLS,93369,LS4T SAT,SONANCE,SLS,N,EA,Y,Default,230.0000,0.25,172.50
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SLS,SLS,93370,LS6T SAT,SONANCE,SLS,N,EA,Y,Default,365.0000,0.25,273.75
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SLS,SLS,93371,LS12T SUB,SONANCE,SLS,N,EA,Y,Default,1330.0000,0.25,997.50
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SLS,SLS,93372,LS15T SUB,SONANCE,SLS,N,EA,Y,Default,1935.0000,0.25,1451.25
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SLS,SLS,93373,HS12T SUB,SONANCE,SLS,N,EA,Y,Default,1330.0000,0.25,997.50
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93374,D8 WHT,SONANCE,SUBWOOFERS,N,EA,Y,Default,875.0000,0.25,656.25
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93379,SONAMP DSP 2-750 MKII,SONANCE,AMPS,N,EA,Y,Default,1200.0000,0.25,900.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,ACCESSORIES,ACC,93391,BRACKET MARINER 5 WHITE,SONANCE,OUTDOOR,N,PR,Y,Default,40.0000,0.25,30.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93391,BRACKET MARINER 5 WHITE,SONANCE,OUTDOOR,N,PR,Y,Default,40.0000,0.25,30.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,ACCESSORIES,ACC,93392,BRACKET MARINER 6 WHITE,SONANCE,OUTDOOR,N,PR,Y,Default,45.0000,0.25,33.75
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93392,BRACKET MARINER 6 WHITE,SONANCE,OUTDOOR,N,PR,Y,Default,45.0000,0.25,33.75
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,ACCESSORIES,ACC,93393,BRACKET MARINER 8 WHITE,SONANCE,OUTDOOR,N,PR,Y,Default,60.0000,0.25,45.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93393,BRACKET MARINER 8 WHITE,SONANCE,OUTDOOR,N,PR,Y,Default,60.0000,0.25,45.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93394,BRACKET MARINER 5 BLACK,SONANCE,OUTDOOR,N,PR,Y,Default,40.0000,0.25,30.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,ACCESSORIES,ACC,93394,BRACKET MARINER 5 BLACK,SONANCE,OUTDOOR,N,PR,Y,Default,40.0000,0.25,30.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,ACCESSORIES,ACC,93395,BRACKET MARINER 6 BLACK,SONANCE,OUTDOOR,N,PR,Y,Default,45.0000,0.25,33.75
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93395,BRACKET MARINER 6 BLACK,SONANCE,OUTDOOR,N,PR,Y,Default,45.0000,0.25,33.75
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93396,BRACKET MARINER 8 BLACK,SONANCE,OUTDOOR,N,PR,Y,Default,60.0000,0.25,45.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,ACCESSORIES,ACC,93396,BRACKET MARINER 8 BLACK,SONANCE,OUTDOOR,N,PR,Y,Default,60.0000,0.25,45.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93397,LS4T SAT REPLACEMENT GRILLE,SONANCE,SLS,N,EA,Y,Default,31.0000,0.25,23.25
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93398,LS6T SAT REPLACEMENT GRILLE,SONANCE,SLS,N,EA,Y,Default,36.0000,0.25,27.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93399,LS12T SUB REPLACEMENT CANOPY,SONANCE,SLS,N,EA,Y,Default,165.0000,0.25,123.75
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93400,LS15T SUB REPLACEMENT CANOPY,SONANCE,SLS,N,EA,Y,Default,200.0000,0.25,150.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93401,R1CAB REPLACEMENT GRILLE,SONANCE,REFERENCE,N,EA,Y,Default,33.0000,0.25,24.75
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,ACCESSORIES,ACC,93401,R1CAB REPLACEMENT GRILLE,SONANCE,REFERENCE,N,EA,Y,Default,33.0000,0.25,24.75
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93402,I8 SUB REPLACEMENT GRILLE,SONANCE,SUBWOOFERS,N,EA,Y,Default,15.0000,0.25,11.25
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93403,I10 SUB REPLACEMENT GRILLE,SONANCE,SUBWOOFERS,N,EA,Y,Default,18.0000,0.25,13.50
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93404,I12 SUB REPLACEMENT GRILLE,SONANCE,SUBWOOFERS,N,EA,Y,Default,18.0000,0.25,13.50
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93406,VPXT6R EXTREME ROUND GRILLE PR,SONANCE,VISUAL_EXPERIEN,N,PR,Y,Default,60.0000,0.25,45.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,ACCESSORIES,ACC,93406,VPXT6R EXTREME ROUND GRILLE PR,SONANCE,VISUAL_EXPERIEN,N,PR,Y,Default,60.0000,0.25,45.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93407,VPXT8R EXTREME ROUND GRILLE PR,SONANCE,VISUAL_EXPERIEN,N,PR,Y,Default,90.0000,0.25,67.50
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,ACCESSORIES,ACC,93407,VPXT8R EXTREME ROUND GRILLE PR,SONANCE,VISUAL_EXPERIEN,N,PR,Y,Default,90.0000,0.25,67.50
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93414,S6R,SONANCE,CSERIES,N,PR,Y,Default,64.0000,0.25,48.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93415,LS4T/LS12T SLS DEMO KIT,SONANCE,SLS,N,EA,Y,Default,3500.0000,0.25,2625.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93416,LS12T SUB SOFTCASE DEMO KIT,SONANCE,SLS,N,EA,Y,Default,970.0000,0.25,727.50
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93424,AS DISCREET SOLID SURFACE BRAC,SONANCE,VISUAL_EXPERIEN,N,EA,Y,Default,121.0000,0.25,90.75
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93425,SB46-55,SONANCE,SOUNDBAR,N,EA,Y,Default,970.0000,0.25,727.50
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93426,SB46-65,SONANCE,SOUNDBAR,N,EA,Y,Default,970.0000,0.25,727.50
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93427,SB46-75,SONANCE,SOUNDBAR,N,EA,Y,Default,1090.0000,0.25,817.50
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93428,SB46-85,SONANCE,SOUNDBAR,N,EA,Y,Default,1090.0000,0.25,817.50
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93429,Patio 4.1,SONANCE,PATIO,N,EA,Y,Default,820.0000,0.25,615.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93432,SGS 8.1 SYSTEM,SONANCE,SGS,N,EA,Y,Default,2120.0000,0.25,1590.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93435,SGS SUB,SONANCE,SGS,N,EA,Y,Default,605.0000,0.25,453.75
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93436,SGS SAT 4 PACK,SONANCE,SGS,N,EA,Y,Default,760.0000,0.25,570.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93440,SGS DEMO SUB W/ SOFTCASE BAG,SONANCE,SGS,N,EA,Y,Default,715.0000,0.25,536.25
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93442,SGS SUB REPLACEMENT CANOPY,SONANCE,SGS,N,EA,Y,Default,100.0000,0.25,75.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,ACCESSORIES,ACC,93444,SGS SAT REPLACEMENT GRILLE,SONANCE,SGS,N,EA,Y,Default,19.0000,0.25,14.25
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93446,SGS DEMO KIT 8.1 SYSTEM,SONANCE,SGS,N,EA,Y,Default,3000.0000,0.25,2250.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93448,LS4T SAT LOWER ARM REPLACEMENT,SONANCE,SLS,N,EA,Y,Default,9.0000,0.25,6.75
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93449,LS6T SAT LOWER ARM REPLACEMENT,SONANCE,SLS,N,EA,Y,Default,9.0000,0.25,6.75
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93450,SGS SAT LOWER ARM REPLACEMENT,SONANCE,SGS,N,EA,Y,Default,6.0000,0.25,4.50
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93451,MSWIRELESS,SONANCE,SUBWOOFERS,N,EA,Y,Default,132.0000,0.25,99.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93452,DOI DEMO FLIGHT CASE,SONANCE,VISUAL_EXPERIEN,N,EA,Y,Default,325.0000,0.25,243.75
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93455,LS4T/LS12T SLS INTL DEMO KIT,SONANCE,SLS,N,EA,Y,Default,2200.0000,0.25,1650.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93461,PATIO SERIES SAT REPLACEMENT,SONANCE,PATIO,N,EA,Y,Default,120.0000,0.25,90.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93462,PATIO SERIES SAT REPLACEMENT G,SONANCE,PATIO,N,EA,Y,Default,6.0000,0.25,4.50
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93463,MS10SUB REPLACEMENT GRILLE,SONANCE,SPECIALTY_PROD,N,EA,Y,Default,33.0000,0.25,24.75
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93464,PATIO SERIES SUB REPLACEMENT,SONANCE,PATIO,N,EA,Y,Default,365.0000,0.25,273.75
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93466,"18"" PREMIUM ALUMINUM GROUND ST",SONANCE,SLS,N,EA,Y,Default,60.0000,0.25,45.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,ACCESSORIES,ACC,93466,"18"" PREMIUM ALUMINUM GROUND ST",SONANCE,SLS,N,EA,Y,Default,60.0000,0.25,45.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93474,TOGGLE FEET VP52R UTL 4PK,SONANCE,OTHER_SONANCE,N,BAG,Y,Default,6.0000,0.25,4.50
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93475,PATIO SUB REPLACEMENT CANOPY,SONANCE,PATIO,N,EA,Y,Default,100.0000,0.25,75.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93478,IS6,SONANCE,IS_8OHM,N,EA,N,Yes,275.0000,0.25,206.25
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93478,IS6,SONANCE,IS_8OHM,N,PR,Y,Default,605.0000,0.25,453.75
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93479,IS8,SONANCE,IS_8OHM,N,PR,Y,Default,845.0000,0.25,633.75
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93479,IS8,SONANCE,IS_8OHM,N,EA,N,Yes,385.0000,0.25,288.75
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93480,IS10,SONANCE,IS_8OHM,N,EA,N,Yes,550.0000,0.25,412.50
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93480,IS10,SONANCE,IS_8OHM,N,PR,Y,Default,1210.0000,0.25,907.50
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93481,IS10W,SONANCE,IS_8OHM,N,EA,Y,Default,485.0000,0.25,363.75
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93482,IS15W,SONANCE,IS_8OHM,N,EA,Y,Default,1450.0000,0.25,1087.50
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93483,SGS SAT REPLACEMENT,SONANCE,SGS,N,EA,Y,Default,190.0000,0.25,142.50
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,ACCESSORIES,ACC,93488,IS-ENCL-S,SONANCE,IS_8OHM,N,EA,Y,Default,95.0000,0.25,71.25
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93488,IS-ENCL-S,SONANCE,IS_8OHM,N,EA,Y,Default,95.0000,0.25,71.25
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,ACCESSORIES,ACC,93489,IS-ENCL-M,SONANCE,IS_8OHM,N,EA,Y,Default,120.0000,0.25,90.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93489,IS-ENCL-M,SONANCE,IS_8OHM,N,EA,Y,Default,120.0000,0.25,90.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,ACCESSORIES,ACC,93490,IS-ENCL-L,SONANCE,IS_8OHM,N,EA,Y,Default,155.0000,0.25,116.25
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93490,IS-ENCL-L,SONANCE,IS_8OHM,N,EA,Y,Default,155.0000,0.25,116.25
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93491,Sonance DISC System Depth Sens,SONANCE,IS_8OHM,N,EA,Y,Default,425.0000,0.25,318.75
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,ACCESSORIES,ACC,93491,Sonance DISC System Depth Sens,SONANCE,IS_8OHM,N,EA,Y,Default,425.0000,0.25,318.75
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,ACCESSORIES,ACC,93492,SPACE SAVER CARDBOARD SMALL,SONANCE,IS_8OHM,N,4P,Y,Default,28.0000,0.25,21.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93492,SPACE SAVER CARDBOARD SMALL,SONANCE,IS_8OHM,N,4P,Y,Default,28.0000,0.25,21.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93492,SPACE SAVER CARDBOARD SMALL,SONANCE,IS_8OHM,N,EA,N,Yes,25.0000,0.25,18.75
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,ACCESSORIES,ACC,93492,SPACE SAVER CARDBOARD SMALL,SONANCE,IS_8OHM,N,EA,N,Yes,25.0000,0.25,18.75
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93493,SPACE SAVER CARDBOARD MEDIUM,SONANCE,IS_8OHM,N,EA,N,Yes,25.0000,0.25,18.75
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,ACCESSORIES,ACC,93493,SPACE SAVER CARDBOARD MEDIUM,SONANCE,IS_8OHM,N,EA,N,Yes,25.0000,0.25,18.75
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,ACCESSORIES,ACC,93493,SPACE SAVER CARDBOARD MEDIUM,SONANCE,IS_8OHM,N,4P,Y,Default,28.0000,0.25,21.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93493,SPACE SAVER CARDBOARD MEDIUM,SONANCE,IS_8OHM,N,4P,Y,Default,28.0000,0.25,21.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93494,SPACE SAVER CARDBOARD LARGE,SONANCE,IS_8OHM,N,4P,Y,Default,28.0000,0.25,21.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,ACCESSORIES,ACC,93494,SPACE SAVER CARDBOARD LARGE,SONANCE,IS_8OHM,N,4P,Y,Default,28.0000,0.25,21.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93494,SPACE SAVER CARDBOARD LARGE,SONANCE,IS_8OHM,N,EA,N,Yes,25.0000,0.25,18.75
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,ACCESSORIES,ACC,93494,SPACE SAVER CARDBOARD LARGE,SONANCE,IS_8OHM,N,EA,N,Yes,25.0000,0.25,18.75
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,ACCESSORIES,ACC,93495,SPACE SAVER CARDBOARD XXLARGE,SONANCE,IS_8OHM,N,EA,Y,Default,40.0000,0.25,30.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93495,SPACE SAVER CARDBOARD XXLARGE,SONANCE,IS_8OHM,N,EA,Y,Default,40.0000,0.25,30.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93496,IS8 VP AB Powered Demo Kit,SONANCE,IS_8OHM,N,EA,Y,Default,2200.0000,0.25,1650.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93500,IS8 Solo Powered Demo Kit,SONANCE,IS_8OHM,N,EA,Y,Default,1650.0000,0.25,1237.50
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93501,IS Enclosure Replacement Screw,SONANCE,IS_8OHM,N,EA,N,No,0.7500,0.25,0.56
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93501,IS Enclosure Replacement Screw,SONANCE,IS_8OHM,N,20P,Y,Default,15.0000,0.25,11.25
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93503,OMNI-6T DEMO KIT REP/DEALER,SONANCE,OMNI,N,EA,Y,Default,1210.0000,0.25,907.50
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93504,OMNI-6T DEMO KIT RESTAURANT,SONANCE,OMNI,N,EA,Y,Default,1210.0000,0.25,907.50
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93507,IS8 HIGH PASS FILTER,SONANCE,IS_8OHM,N,PR,Y,Default,11.0000,0.25,8.25
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93508,IS10 HIGH PASS FILTER,SONANCE,IS_8OHM,N,PR,Y,Default,11.0000,0.25,8.25
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93510,IS8T Commercial Powered Demo K,SONANCE,IS_8OHM,N,EA,Y,Default,1925.0000,0.25,1443.75
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93512,SCRIM-PS-6R-WHITE,SONANCE,PRO_SERIES,N,10P,N,Yes,11.0000,0.25,8.25
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93512,SCRIM-PS-6R-WHITE,SONANCE,PRO_SERIES,N,EA,Y,Yes,1.1000,0.25,0.83
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93513,SCRIM-PS-8R-WHITE,SONANCE,PRO_SERIES,N,10P,N,Yes,11.0000,0.25,8.25
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93515,SCRIM-PS-4R-WHITE,SONANCE,PRO_SERIES,N,10P,Y,Default,11.0000,0.25,8.25
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93523,SR1 REPLACEMENT SATELLITE MKII,SONANCE,PATIO,N,EA,Y,Default,120.0000,0.25,90.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93524,D8 POWER CORD BLACK - AUSTRALI,SONANCE,SUBWOOFERS,N,EA,Y,Default,2.5000,0.25,1.88
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93525,D8 POWER CORD WHITE - AUSTRALI,SONANCE,SUBWOOFERS,N,EA,Y,Default,2.5000,0.25,1.88
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93533,IS-ENCL-S-NARROW,SONANCE,IS_8OHM,N,EA,Y,Default,95.0000,0.25,71.25
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,ACCESSORIES,ACC,93534,IS-ENCL-M-NARROW,SONANCE,IS_8OHM,N,EA,Y,Default,120.0000,0.25,90.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93535,IS-ENCL-L-NARROW,SONANCE,IS_8OHM,N,EA,Y,Default,155.0000,0.25,116.25
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93538,DSP 8-130 MKIII,SONANCE,AMPS,N,EA,Y,Default,1870.0000,0.25,1402.50
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93540,DSP 2-750 MKIII,SONANCE,AMPS,N,EA,Y,Default,1320.0000,0.25,990.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,ACCESSORIES,ACC,93540,DSP 2-750 MKIII,SONANCE,AMPS,N,EA,Y,Default,1320.0000,0.25,990.00
219717,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,93542,DSP 2-150 MKIII,SONANCE,AMPS,N,EA,Y,Default,660.0000,0.25,495.00
